subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
269,0.046,0.375,0.404,0.007,1.466,220.49995947622932,2267.3392071956146,0.046,0.375,0.475,0.006,1.442,236.04546429367497,2233.513162094935
