subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
553,0.057,0.384,0.558,0.019,1.349,12.580039691649164,1872.4931464386214,0.057,0.385,0.594,0.019,1.42,24.33988835859024,1868.4417720452284
