subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
89,0.095,0.362,0.347,0.031,1.862,55.1697104819871,1850.0561300186669,0.089,0.367,0.344,0.023,1.971,60.708238235764185,1844.5702387543697
