subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
453,0.122,0.469,0.64,0.015,1.373,5.667011595525148,1792.3570563717058,0.121,0.472,0.638,0.015,1.438,6.257055174556915,1786.5973671151357
