subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
38,0.065,0.75,0.463,0.033,1.851,114.28996903507823,1957.7805421203361,0.064,0.748,0.476,0.036,1.976,138.46310483511692,1969.4602461898507
