subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
99,0.19,0.32,0.19,0.1,1.622,44.711842621908374,1829.845641212303,0.189,0.308,0.191,0.112,1.733,69.13179985327734,1852.074797877438
