subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
466,0.079,0.34,0.201,0.006,1.741,144.54368897592843,2068.659441303509,0.079,0.34,0.225,0.006,1.785,152.5179492618151,2057.546202314725
