subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
40,0.1,0.5,0.392,0.04,1.46,91.46693098304861,1875.8368371560616,0.102,0.501,0.405,0.033,1.53,120.76734218967052,1904.7533909736842
