subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
486,0.093,0.497,0.409,0.011,0.927,73.11310356760318,1884.7316110916295,0.085,0.505,0.418,0.009,1.02,75.26972178576924,1856.2459023255196
