subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
246,0.059,0.406,0.636,0.012,1.396,41.037684285798704,1901.794688337629,0.06,0.405,0.682,0.012,1.456,43.51346076747828,1887.9350317227295
