subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
49,0.093,0.434,0.209,0.014,1.612,80.49381966875603,1921.9419424491196,0.095,0.429,0.211,0.012,1.74,92.86432534752196,1919.1971977884623
