subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
153,0.051,0.433,0.415,0.022,1.92,130.627254888761,2029.1746098387928,0.052,0.433,0.447,0.027,1.979,149.77423430581075,2049.5390864411975
