subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
38,0.066,0.773,0.466,0.023,1.363,36.16096059839621,1831.1423529916353,0.064,0.775,0.483,0.021,1.427,40.102934991256575,1821.7499041301928
