,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj.94,1.2151964437551748,0.09536773298687044,1.0470167828949466,1.1497303980793507,1.2120093465749324,1.2744563564810558,1.4142266147846176,0.002997137992551103
a_subj.95,2.0896030101511314,0.26449868321863285,1.6191444075857224,1.9044104598426035,2.076078782711163,2.2618114733409764,2.6316915653967627,0.00989539560926947
a_subj.96,3.0143645318628796,0.3998748506743052,2.21773522455822,2.736515851193122,3.0234921500140555,3.286660998592195,3.7772224427155034,0.02222343466005277
a_subj.97,1.2129830871484895,0.10730367050279116,1.0218836427788436,1.1399766204914847,1.2048134212918755,1.2835758759420144,1.4414474468346778,0.003416015904909399
a_subj.98,2.3700709240629507,0.3965188468144617,1.6225973806179568,2.09845115664392,2.353611801533651,2.653374304890115,3.142096231996498,0.02285055267864821
a_subj.100,3.5695696856821937,0.43602596998015364,2.718399573418737,3.28529262839415,3.5573433603076774,3.8578741046930185,4.489732958857413,0.019956604699191617
a_subj.101,3.630006383290027,0.3897194933545867,2.919707625463329,3.3677202724355713,3.621996756735647,3.8768788140808423,4.426663173655853,0.01624161663494959
a_subj.102,2.581398984151025,0.331251360186677,1.9557486390714782,2.3541138143586857,2.57424003335558,2.805386555224384,3.3012255924890255,0.01680235731459608
a_subj.103,2.6466876273928794,0.3734842413326136,1.9763499039496764,2.408998060418278,2.6194410667379646,2.8917677466989113,3.4382304963385604,0.021161112492410254
a_subj.104,1.7459683622624997,0.32160166104811067,1.1608358799630638,1.5122932334204764,1.7237734548326777,1.9753566002906664,2.383443935481766,0.01948536730734616
a_subj.105,2.144024329163493,0.30697311361274704,1.594488856677723,1.92914839217684,2.1353147659144716,2.344438029951945,2.8217339609176895,0.015720814202045675
a_subj.106,1.7142843211632832,0.2866610376307598,1.2158247154771429,1.516923534492711,1.6901186348771078,1.8957124113655288,2.311211577066765,0.015377369630244797
a_subj.108,2.902168384973427,0.3729934900058425,2.1763294833437885,2.6472939266537376,2.90442990624296,3.1327307784245564,3.6644154452683915,0.019028384577109255
a_subj.109,3.494506335905377,0.4375219028661682,2.6525094493945858,3.1950564940186092,3.4930973842078448,3.7660337809834408,4.394999738485416,0.024783094501043455
a_subj.110,2.0363561151472505,0.3059706235365626,1.474426617703016,1.8233578788913487,2.0157541194159987,2.232364695318829,2.6624118610935446,0.016279342531350608
a_subj.111,2.9348380929109728,0.4147850221937161,2.1764642521309487,2.6454010347154515,2.9216775730536537,3.2073210846584996,3.8037316375879966,0.025780059352723005
a_subj.112,1.826769970060356,0.3087126481264004,1.330453529340681,1.591590799259738,1.7943195367312863,2.0333610824224664,2.503150879052746,0.016780037402616535
a_subj.113,2.4165886660279563,0.308741784052461,1.8622254073076645,2.190964064872424,2.41477633612749,2.624522017495191,3.060501145015735,0.014312698456174907
a_subj.115,2.5060972309878866,0.30744750946391486,1.9465868564189628,2.2860167818666386,2.502307949389779,2.698935294030949,3.148482201837145,0.013190918361109156
a_subj.117,2.201078076587591,0.3591182850725093,1.5122464823187936,1.96790430238351,2.202574845366123,2.4344662217844255,2.881361311585957,0.018375363932580685
a_subj.118,3.329524782928802,0.37936750203084685,2.6154553173435318,3.07080163210433,3.312842485015654,3.5909554800950394,4.096163478190202,0.019536779725292622
a_subj.119,3.7005839448755964,0.44407094015387816,2.8914945738550437,3.375347980737688,3.687092799237945,3.976021127216149,4.6485533909727526,0.02125782346491082
a_subj.120,2.5915429644920778,0.3460013994167378,1.9396850130370786,2.3580229999149633,2.575491046097148,2.8189858557083727,3.290707590492027,0.01597760438319524
a_subj.121,1.0248014720958811,0.09128311660890545,0.8611319967576363,0.960034041020315,1.0200546483689603,1.0872701935968199,1.2240915875171638,0.0025455694209742183
a_subj.122,2.3868632151060005,0.3420181135526132,1.744144336276685,2.163794311995196,2.3799561438818535,2.597253455435881,3.1170622698153765,0.016253941248278524
a_subj.123,2.6166058916980384,0.3445637676580997,2.0116811738949334,2.3670294525395374,2.602915340449776,2.8457908092144653,3.336811715432033,0.016528664059179278
a_subj.125,0.9179329691882036,0.0903373485002394,0.7635101214488604,0.8554113089538701,0.9095206304382448,0.9705351432326133,1.1139123329404814,0.00279536647593173
a_subj.126,2.901371839825014,0.4728563232269085,1.7263405308658457,2.646351777221243,2.9451387673710903,3.192309452386988,3.7442977999724265,0.03139347431791615
a_subj.128,2.2949901428147412,0.33793809728114427,1.6800667395905364,2.0589615016423126,2.2748889347603356,2.5216869870593435,2.992920764956306,0.016631688939754526
a_subj.129,2.372247003815211,0.5093153337761578,1.4528803554587468,1.9594178353447038,2.415055947264775,2.74813893356132,3.3194203166616276,0.03267938689534895
a_subj.130,3.7460158077789614,0.4565241913558095,2.900689468198393,3.448564454203046,3.708786653185647,4.044487014288607,4.7534061059666675,0.027420854654249843
a_subj.131,2.8569734077025926,0.3271990744288804,2.2477211714952343,2.6357109725921717,2.8481491510325183,3.0787793248094406,3.524894239946938,0.014635473957207875
a_subj.132,2.3535876416581014,0.3643223569606199,1.7180134721258449,2.0967617328131265,2.3190755742227123,2.5856510370203876,3.175737478972809,0.01999381207165128
a_subj.133,2.443960356028972,0.3476846384863555,1.7514949574438097,2.2157716243534877,2.439410521409945,2.676019699530934,3.161654688513036,0.019472882172502558
a_subj.134,2.593936132224589,0.35093215181095994,1.914902192918733,2.357180359902909,2.5930340343241274,2.8254603689819495,3.295395086341702,0.0186996797524343
a_subj.135,2.1702227037354773,0.3139794261348799,1.590448901938549,1.9532260288272814,2.15560509449618,2.3796297863696525,2.8079882980769173,0.01686763326188586
a_subj.136,1.8829643632939648,0.34127431652927315,1.2178955615738078,1.654619506647672,1.8809649421915169,2.098883374057219,2.604797761892055,0.019545248586711996
a_subj.137,0.870401987584388,0.0886012125456132,0.7161839631285676,0.8054163028007953,0.8656544171529358,0.9301017768786326,1.0585854436697766,0.0029326155624830002
a_subj.138,1.9995521790382063,0.2771230566833603,1.505489794495286,1.8031972212953444,1.9891566146848456,2.1776572478951373,2.5754615977466733,0.01488608754839535
a_subj.139,2.3369303340486534,0.3272313352041612,1.722190929769039,2.131919204742979,2.335312204080994,2.551576999647896,2.9866892540327297,0.017201799271343715
a_subj.142,2.6610020643077164,0.3577892943084935,2.0231206329998024,2.41799101624279,2.6391292541968663,2.8757953849219766,3.4207573751179075,0.017935217143446418
a_subj.143,3.625734503537717,0.44071324153158425,2.806178725521445,3.3340136843183394,3.608002482611876,3.9071439189264963,4.520299448563844,0.02491693383603035
a_subj.144,2.9214463352120994,0.3635223576456755,2.27437920922793,2.66521377221422,2.9066985479704504,3.161444911696081,3.67202762355009,0.019050338144034257
a_subj.145,2.61888989348861,0.38867311591378034,1.8562819618118196,2.3448157877099365,2.608661734600755,2.8917907123222415,3.3606165067896057,0.023521639259439942
a_subj.146,1.1626447476522204,0.21125124237192003,0.9186567345750981,1.0530856622189055,1.1295797879605356,1.2244741299802286,1.5885714701519753,0.015524841112008098
a_subj.147,2.2547042757518057,0.2612321374097327,1.8014799417816403,2.070535447406674,2.246981272386214,2.409264722074327,2.8034069303186246,0.009553256444125335
a_subj.148,2.224508706545643,0.30666465787988717,1.599816884648366,2.023602171743636,2.2272415308819955,2.428115378295865,2.822601896043925,0.015520627206870256
a_subj.149,3.578706606813456,0.4141595729139972,2.795338918715455,3.290971193348095,3.556445049510632,3.854960040802093,4.443869468840168,0.022560168395349516
a_subj.150,2.3328901523096017,0.3027737806871363,1.8070061780943363,2.1254186699203745,2.3141757498528266,2.5148123621081044,3.014791732536973,0.011945400601388375
a_subj.151,2.125729555122504,0.28764907346847707,1.6088203474482454,1.9244524134978493,2.1178769099184036,2.316490137107722,2.699649870570117,0.013653915862111319
a_subj.152,1.863592199240588,0.2751059669951808,1.3720085662285628,1.6707807325254815,1.8461404419596077,2.0400531365155836,2.4477656814346807,0.013438615231694461
a_subj.153,3.151972119840858,0.40347484091552777,2.4212293689461983,2.8702749099080864,3.121780973185463,3.403113643243965,4.005256510813038,0.021384650679434705
a_subj.154,2.626939939306069,0.35046316974896524,1.9619752878723462,2.3876468416054424,2.6098755621996066,2.8426290648451937,3.367514132816901,0.017152457769893728
a_subj.155,2.372129021862038,0.30045242834642655,1.8229478104444348,2.1692531447176178,2.3596608748792858,2.5662683712390613,3.0150658578840916,0.012905012151895304
a_subj.156,2.6234563743748534,0.3926452692316053,1.8700190938008963,2.3410416886743177,2.624174197780037,2.8971247058057155,3.4255775352973776,0.023910930929922754
a_subj.157,3.6483835181244832,0.4228543632060366,2.8350954414941043,3.365143702472881,3.6382031976355074,3.9209258454979037,4.554982970055555,0.019943432720156494
a_subj.158,3.6877083442051024,0.4268287865203236,2.9360488318825424,3.392442365167076,3.67334239373949,3.9670029112261074,4.583767393418789,0.021120869987159542
a_subj.159,3.0092504993937674,0.37510412732363696,2.3088447205516944,2.7486399280904643,2.993637164997284,3.2795118329075024,3.7830726967956663,0.018137925341997825
a_subj.160,2.570310907017311,0.40579834540727805,1.8335800964523945,2.292524693835908,2.5516202459966917,2.833945147318663,3.404697994635949,0.024861254847412022
a_subj.161,2.5398266917712733,0.3637521496188039,1.8856471046607561,2.276056555951459,2.5199526332716076,2.779666783078236,3.3155043891067306,0.020366244096345278
a_subj.162,2.529802117670463,0.3586929082780973,1.8936103649677762,2.273786970422245,2.5032240334183147,2.7657431204703355,3.274726511104859,0.018367513822525043
a_subj.164,3.1201390491775465,0.40319246888794547,2.3656523900343576,2.855307040043604,3.0992738028829554,3.37974278459512,3.9478730231653043,0.023567574629426193
a_subj.165,2.413748238433412,0.32588144834839133,1.836866253082903,2.1910272709892724,2.397312941626394,2.6333237514831502,3.1129423898555126,0.017328238582311136
a_subj.166,3.7473247848192517,0.4924028044002432,2.895002088809991,3.4118726224232008,3.7132535822913493,4.045406428533752,4.834089955792951,0.028044195861728172
a_subj.167,3.8626652668060344,0.4491895358015148,3.016161274583873,3.5337246327839384,3.859908411202851,4.174366360664941,4.737269175034111,0.02506590502101822
a_subj.168,2.417797359247003,0.33249433640539267,1.7775573169206718,2.1985797626475105,2.4051641148773952,2.646497465945654,3.106953083849461,0.01754500758146616
a_subj.169,2.3566604697741917,0.38151630000329834,1.613387287999938,2.1062803818062577,2.350795881861622,2.613881213114626,3.149732046981348,0.022285811036179343
a_subj.170,1.6097358641847919,0.5762585516758495,1.0752101348808578,1.2284732653103347,1.3465741139062926,1.9057239298359443,2.9591381272649873,0.05270373780087597
a_subj.171,2.403313889101634,0.3958726953557928,1.6381472468642673,2.1305454354852817,2.4079316559379964,2.669534794632327,3.190803777965327,0.024233237590142676
a_subj.172,3.1867453510907136,0.30648619262188637,2.633628254090465,2.975960644116446,3.1613553263567855,3.389870450781391,3.8610293635252995,0.009705284666883042
a_subj.173,2.0757243416944577,0.36151048722735196,1.3898088636579287,1.8243050877704161,2.071274171200603,2.3153589192048702,2.797958478144282,0.022156073277582088
a_subj.174,2.00452221139794,0.2919047084967405,1.4602067800249943,1.8000276513053608,2.0001818227893264,2.193760627814785,2.620832718239506,0.01399637169228514
a_subj.175,2.2975190944921366,0.3137388593493401,1.7078965707480733,2.0738395623311816,2.284435060557787,2.5104813404549997,2.9753359801397927,0.015298868442244814
a_subj.177,3.0051972515491276,0.38747213628484944,2.253773543365341,2.74307626471197,2.997196578872463,3.2596476970473134,3.7609686231774777,0.02068398979466242
a_subj.178,0.9269928225295738,0.10581668525251621,0.7530796278087817,0.8532509298244005,0.9193483944283442,0.9945653532300149,1.1484727598295168,0.0038006784706287843
a_subj.179,2.3395332203124646,0.3415599895762456,1.6753716902585065,2.1032064105415107,2.333978329960478,2.568101727492734,3.047707957627559,0.016808538715322292
a_subj.180,3.392496037762981,0.4506972908752069,2.54239278701219,3.085457013331895,3.3647871691272386,3.6899612172839173,4.327411111737718,0.02860909080455253
a_subj.181,2.452959743903049,0.39443051628205067,1.7160342018981887,2.1709299653377743,2.4542200823685407,2.7346372066540856,3.241151637037021,0.01878193971171463
a_subj.182,2.162885419063371,0.28846119138350845,1.6193144421232515,1.9677948519020072,2.1484825954183795,2.3517209047557284,2.7276676558508886,0.013985877092395007
a_subj.183,2.0521208556049646,0.3247930545256408,1.4230308061367518,1.8461586788708517,2.0332208519494968,2.262820331820619,2.719300362159453,0.019266331051839072
a_subj.184,2.6932067150460384,0.4331988495345787,1.9105347938663193,2.3825420271302793,2.6825400883472774,2.9594930153775922,3.5961933966405573,0.028055390806662396
a_subj.185,1.885443134825277,0.3171430387499429,1.28442788485202,1.668951124699399,1.885883346148253,2.0933320449779793,2.5282109813729834,0.017463143719285888
a_subj.186,2.2800169910083197,0.3382281382485789,1.6268607926225656,2.0604151541066216,2.2825628509177367,2.4928829375976207,2.9459588346302477,0.017941226839797215
a_subj.187,2.4607651470930523,0.4533492748382741,1.4372005007718776,2.1998538241902077,2.499274389850247,2.7710820562206333,3.291074814298873,0.029041062853050657
a_subj.188,3.959443473129379,0.4379387567902873,3.1226044252979412,3.6540733669723995,3.9570879197129365,4.251890950714012,4.847667503762579,0.02202407615752521
a_subj.190,2.2328692663476994,0.2708228798643323,1.7568140933708367,2.0384984810288675,2.2173173990088015,2.409939234496383,2.8069517676844304,0.011459413261867247
a_subj.192,1.743126542354293,0.6763156441918892,1.0304317794852973,1.2069102134249474,1.3827362375153642,2.3831936753962406,3.0926143824979935,0.061190527280227204
a_subj.193,1.5194420876316128,0.35609240552891913,1.101183055659007,1.2811636037217018,1.4115167457974298,1.6438385776573035,2.4816428055901607,0.023816816421777652
a_subj.194,2.8015847442841504,0.35867244982989455,2.174847968617058,2.5509841299162206,2.7747616865303772,3.0375025166731326,3.5686668288957333,0.01592988034712362
a_subj.195,2.093266099365535,0.6012985933241007,0.9730899504407196,1.6468672340128803,2.244940134698271,2.5114909643764713,3.0684608074534276,0.050532463927574635
a_subj.196,0.8670588876484813,0.07628153440478616,0.7238899171517638,0.8134062952312786,0.8650053730163334,0.9145954452514864,1.0268511556665332,0.002298045272898649
a_subj.197,2.2371290056404542,0.30327084602601745,1.6621037017296416,2.0260070518534152,2.2308622747792777,2.428109306766846,2.837893070461046,0.013275220201819125
a_subj.198,3.4233987612416166,0.42418400120767624,2.6605560601043727,3.141868280007639,3.394759164403708,3.691044556578226,4.326917498928307,0.02407040517297745
a_subj.199,2.1438536702128648,0.38034109837942764,1.4201574149105975,1.8826949784184894,2.152892202388201,2.407591087161687,2.892758908961787,0.021503659731050596
a_subj.200,1.0504923596310356,0.09560364089932676,0.8810842037166322,0.9827493658409968,1.0458264862900417,1.1086127658886071,1.2478353148186192,0.0027110141449523915
a_subj.201,2.438237439168346,0.28688235803402945,1.915883941046501,2.2412677826942033,2.433548454616093,2.62691557089539,3.0431030080331722,0.010936360345109444
a_subj.202,2.2683220132498105,0.3165103944785821,1.6675413210045322,2.0589252531630873,2.265955619857113,2.477091687922459,2.9339581810636712,0.01418032693315903
a_subj.203,3.1891731792025984,0.4314181450034776,2.395143766511426,2.8900462889019223,3.1531877753058044,3.4805070394640607,4.122878421068189,0.02484608249163512
a_subj.205,2.47217164161576,0.3344492241317765,1.8343927145855263,2.245340940965016,2.480731801255615,2.6908058940395816,3.135901441223447,0.016021329930171593
a_subj.206,2.383981753377349,0.32174776015176665,1.7815740729186678,2.173035994539511,2.376159046113659,2.612979739018943,3.0274648017061954,0.016202800969871818
a_subj.207,2.5340202478839458,0.3564439850013917,1.8601945573029384,2.2802222482148897,2.521046607820728,2.7723569635373684,3.248768682802618,0.019073014778512313
a_subj.208,2.4964796633487794,0.3897039275212792,1.7212123326624307,2.225374698305403,2.4926340488477643,2.7500690902240414,3.3235889888289862,0.02150848060202972
a_subj.210,2.9847384310745904,0.3968618491178729,2.241210991797608,2.718125949319265,2.9444710768179374,3.239226959475517,3.844200261582489,0.023059971014706682
a_subj.212,4.823626116004295,0.5888483076735168,3.7317013054508203,4.441758849881539,4.806048273860904,5.195536230398239,6.070204541670099,0.03870592942958324
a_subj.213,2.066623636074352,0.29552025651575003,1.542091034853971,1.861072606227929,2.034627285373011,2.2595869356803893,2.7121391229589222,0.014505191432317774
