,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj.32,2.2177475177452486,0.35935896160412695,1.5052419439176128,1.9791509731293413,2.2130706671956832,2.4444135473146376,2.96369931881078,0.02111587380131141
a_subj.33,4.680801806743444,0.46798393271567085,3.8134968640038016,4.369776881577121,4.661203089564071,4.995223296812207,5.603023727279781,0.017701675289713736
a_subj.34,1.5966226623835553,0.27405136082995246,1.0957574531570848,1.4038302540377412,1.6005962665977942,1.7808251084418687,2.1765180254456875,0.015265489763438802
a_subj.35,3.3902459876610713,0.3985692536976529,2.6590263690888527,3.095350637132228,3.38420361976282,3.655743589137078,4.2060868091898636,0.0173032208278543
a_subj.36,3.0460270009020998,0.35614357924276296,2.399485230966671,2.786304294696668,3.0311935580801697,3.2822756263168573,3.7892071254174478,0.015904007166567452
a_subj.37,2.865495350752953,0.42186355146157023,2.0986540247720677,2.564139776461827,2.8536470259913345,3.1474446776660843,3.783341672505667,0.024577753808536225
a_subj.38,8.498398427149,0.7799591116752084,6.9970533953733,7.97220779103869,8.491738962732262,9.020784533404985,10.049050771112855,0.04672784514492652
a_subj.39,2.1940118190520352,0.3196408882038946,1.5632008505042068,1.9772211239768838,2.201086061496412,2.405257899069373,2.8286697108428918,0.016301240179779457
a_subj.40,3.0318741470474957,0.30823583963791074,2.473916060626164,2.8178738410811954,3.0249349420333465,3.2370255139210844,3.687529759655206,0.011064771346553653
a_subj.42,3.2848659787705006,0.44363118607169183,2.4287373702600847,2.991869956633053,3.274111858214998,3.559161470882338,4.194474615356306,0.02499955119944816
a_subj.43,1.9647649503816567,0.39795053732932006,1.1361713956894408,1.7103104079085145,1.9821803005102376,2.236597966033998,2.7015040704258144,0.026090872615834083
a_subj.45,3.062786187621349,0.37253729106661587,2.3511093376132326,2.8026805472091363,3.0441384653021215,3.320976169017352,3.8245689813737527,0.017815301129630975
a_subj.46,2.972753528309536,0.44768635112831406,2.1259011875777576,2.663065471763216,2.9564666220990734,3.2830701179064423,3.8271274784549147,0.027108757373783394
a_subj.47,2.8135641843839667,0.3751570848930273,2.097430867870698,2.5604649305524334,2.7920221504313707,3.0455121534037133,3.608057156342305,0.017650104275609126
a_subj.48,3.5580718301106042,0.3961177237585188,2.809380775310036,3.2957090715994877,3.5523014423589903,3.8259242441346935,4.3263815112686395,0.019474417539485634
a_subj.50,2.672785257469321,0.3203091288322433,2.064486790747435,2.4501775306351434,2.670511675264498,2.8861959991395376,3.3077627082099395,0.013618503857695478
a_subj.51,0.9912761422123231,0.08667940021841448,0.8326775421626735,0.9310065487609567,0.9847765670024458,1.0478582832220396,1.168592822218778,0.0025111345927618994
a_subj.52,3.0245618795883593,0.3842053217939796,2.3044339302594805,2.78099893758831,3.0147771911930223,3.2789076074337844,3.795737017507479,0.019262177644727756
a_subj.53,1.532089666870978,0.32208908461480207,0.9723326348547691,1.3070920493427571,1.5084466484996928,1.744100377675574,2.220022617658149,0.021539793280471002
a_subj.54,3.5600656450931676,0.4301932678685459,2.725175061822649,3.2563798740431,3.5480144847060404,3.8689901813961804,4.419578765151518,0.023435930175609097
a_subj.56,2.1750686672416153,0.29767743278698433,1.64393847324127,1.9639656929010454,2.154524581165278,2.370593403555515,2.7908718038543068,0.014575850564162754
a_subj.57,2.1259203537053426,0.30382880539465673,1.600457906229317,1.9130064305489456,2.113482916694868,2.329424930705128,2.7747174082574038,0.015161020654998822
a_subj.58,4.162735457796991,0.45041459706456827,3.3576423808871723,3.838308703056116,4.1477749224585345,4.448307584559892,5.137045481874978,0.022167774925638675
a_subj.60,1.0610302490085048,0.10256984017390677,0.8890412034844976,0.9911488132683347,1.0556539965214236,1.1237317271694107,1.2856555380553416,0.0036922250451958813
a_subj.62,1.2242644039468025,0.09863615419302596,1.0423178801649993,1.158826662118912,1.2217228866359373,1.288545310793849,1.4260968706751365,0.0025942846074505006
a_subj.63,2.4593699024123787,0.3928505511152957,1.723037504013959,2.1900727354711877,2.4679842539294867,2.722820796406531,3.2749210233038615,0.020800253331381715
a_subj.64,1.0097193748199358,0.0840455279186842,0.8521746502633452,0.9509135896814669,1.0087620366441779,1.062002873296783,1.1885916736390425,0.0026157194863695933
a_subj.65,2.136619750975741,0.3350446861316674,1.524897411707296,1.8921534112535663,2.126236869423554,2.355803192596194,2.8528002576893714,0.018066996100106494
a_subj.66,2.0006864532676945,0.34144533763617246,1.3245114988501892,1.7928434815796335,2.0108401809870626,2.2340925545241963,2.663765191054495,0.019641594575032718
a_subj.67,2.5530484080376725,0.3118281103438071,1.9872518543528104,2.3308850035503434,2.541751121598601,2.754546803115834,3.188363251709686,0.012456966809070855
a_subj.68,2.936916268913611,0.3820269498206992,2.241707169197941,2.6811877692804997,2.930054323577299,3.1967150241386166,3.7145988379533277,0.021467654562640947
a_subj.69,1.6759283561247167,0.20740149273553277,1.3309586385357537,1.5304056791921459,1.653457559501493,1.7907510927732244,2.1716375754005073,0.007651584915402269
a_subj.70,1.6332909171876884,0.41754391949719394,1.1319445558644787,1.3090241070493565,1.4876860613702025,1.8876994640287297,2.587785181174801,0.0296686467918394
a_subj.71,4.242524012071957,0.4530312617303788,3.4205326664206206,3.923768446907579,4.237057541253377,4.5409975211062905,5.184586708785206,0.02120551186640931
a_subj.72,2.225488381472755,0.3640692422680751,1.5567222967473446,1.9745917975954552,2.2109405974938063,2.45672300768296,2.998883620813037,0.023120548682705865
a_subj.76,3.1029063124436638,0.3830324476992127,2.4238681675789486,2.82507466396053,3.087705727795908,3.3785805580914543,3.8958232672521884,0.01905369863133944
a_subj.78,2.366818051416157,0.35885894158803927,1.7171415665982166,2.1101930694047946,2.359591653482601,2.5988936173651878,3.1095918003275225,0.018798153251107775
a_subj.80,2.6076037045803018,0.367857661167067,1.9076233402914164,2.354334958602829,2.5917783076723673,2.848678653522248,3.341369175637283,0.02026030944509815
a_subj.81,2.140919198734411,0.3228240452752783,1.5302467262155255,1.9176180406946464,2.131254020203649,2.352616821791752,2.8019586088325763,0.016400809606082176
a_subj.83,1.941853121904216,0.32992596290070014,1.3093032745044129,1.7146391731741581,1.9451222556862966,2.1615830067759374,2.623776856173244,0.017911718469592317
a_subj.84,2.7166931390131133,0.3672725654663086,2.0254777209372934,2.4539295796147402,2.700466608068913,2.9580716531307996,3.4525223280570945,0.018758484832327938
a_subj.85,2.775192102931506,0.39629600621220756,2.0094730985726112,2.515982263249616,2.776924624467116,3.0458414952573856,3.5387563521201257,0.022010278609325824
a_subj.86,2.553693793120669,0.3992631492806539,1.7292958797086044,2.2958165418232483,2.5592591025988396,2.832469910000823,3.3112188442921298,0.0219620967521686
a_subj.88,2.929352449885935,0.3757715323290135,2.2324173326446846,2.688349519389253,2.893198403006375,3.161649937197091,3.7270442565798407,0.020410220470546393
a_subj.89,3.4346906735760316,0.4231981765424427,2.6173552480825952,3.1538345783099677,3.4109624151290228,3.7210114077908076,4.294447477818791,0.02260878273475857
a_subj.90,3.1214175400412203,0.40210516609728186,2.3496999242895815,2.837008437608989,3.1151926929791136,3.397501812584813,3.9395380895233463,0.021947195354492743
a_subj.91,3.189832859428901,0.39643743830349865,2.4454559222683323,2.9393111503886895,3.1695461836577703,3.4517965128620904,4.004863143141468,0.02061170010924308
a_subj.92,2.2526487198527763,0.5701119483011791,1.1444504808199445,1.9196383156774166,2.373460391457918,2.684108138357539,3.1438963175892627,0.04702788411546965
a_subj.93,1.68126172042276,0.230321534136198,1.3303029029891464,1.5223212580381176,1.6462668623007761,1.811520954808822,2.2246861391419244,0.010079378692428346
a_subj.94,1.2142218305036283,0.09634595217315146,1.0388347217953795,1.1496801488439143,1.2096357374116575,1.27512705798461,1.4232313477807597,0.002468815732129736
a_subj.95,2.078075976666991,0.2618012578991981,1.6165098678540897,1.8938829063234175,2.062315646610474,2.233335707843816,2.6473175167982155,0.010329800747383554
a_subj.96,3.016927571154934,0.39202894237666014,2.3081428290983967,2.742524315800666,3.004816093733792,3.283980850504265,3.8253642663707366,0.0214523628237678
a_subj.97,1.2124635056992576,0.1083892081392779,1.0217729298278693,1.1393349404495223,1.2012837008103816,1.281923119223219,1.4339928176542531,0.0033266420187800906
a_subj.98,2.340985720302768,0.38595399605514025,1.6132633985969118,2.0659771913076703,2.325932043578586,2.595190805101103,3.175094159789543,0.027411650842759188
a_subj.100,3.5674844075639975,0.42586832437073263,2.782549920437946,3.267572283084724,3.5499664358212804,3.8299460032383745,4.408823558101015,0.02087243707304646
a_subj.101,3.6283881519729038,0.38143699573899215,2.897709942463555,3.3719812680218,3.624203341302903,3.888137842998875,4.442793745564883,0.016348816439042874
a_subj.102,2.5815088765014456,0.3387781957212037,1.9827337545603338,2.335012309642387,2.566184806967299,2.8025662917094945,3.2716683278823995,0.016254651311862815
a_subj.103,2.5910368496107337,0.36192216432201174,1.919034757114799,2.3425187559398957,2.5736845420217964,2.8282312089190196,3.3697271579808894,0.02027997479330082
a_subj.104,1.7870329181867564,0.34515388602220454,1.2038650092033443,1.5298628318989773,1.7687545238651592,2.006385684191142,2.565511404557886,0.020431259465403258
a_subj.105,2.1525172823390504,0.32667977724168307,1.5117846139795694,1.9235159535160422,2.1427999503714994,2.3726115865603195,2.8226241344013054,0.018717132007335546
a_subj.106,1.7490195139849762,0.2906442484355869,1.2384502297765962,1.5467104186714893,1.7162039945538565,1.9396231504023427,2.3686503721586774,0.01640310028164758
a_subj.108,2.8663267477479772,0.38532858767409284,2.141637344115521,2.5986686601452003,2.864187569541428,3.109842784893771,3.6366600951878825,0.020763443706787163
a_subj.109,3.4613256109173314,0.41978550284708294,2.702710040409975,3.1722126605510295,3.431055930058596,3.7447064650674857,4.358961357409151,0.021432328605806954
a_subj.110,2.0616659206947885,0.3099197902105339,1.4784535573818136,1.8364809076968858,2.047401182397489,2.282210614523393,2.6753264940856614,0.0152762944601823
a_subj.111,2.936893518132948,0.4114419747385559,2.2430480585806425,2.6547174038550576,2.9033322305533673,3.182013359509212,3.8222583430089316,0.026199176971143455
a_subj.112,1.8173076610416308,0.31448582987665524,1.329711868932134,1.5788929217713477,1.7626067172007425,2.0122227445021372,2.532807766257111,0.014678630613324088
a_subj.113,2.4058842248693706,0.2986753739934733,1.8265159671312627,2.2035868319535417,2.3956670175060655,2.608719783114051,3.0415733510549634,0.013975137667462903
a_subj.115,2.5072375921205188,0.3090486489565275,1.9501514977600287,2.2883875681841084,2.503063214521766,2.711504043024581,3.1576479417815637,0.014816021241266523
a_subj.117,2.171476312922076,0.3359213670894377,1.5292886543061128,1.94191378636754,2.1611663157061622,2.4027244126448624,2.8203255755662147,0.017956488543038863
a_subj.118,3.2931053634230008,0.3917348617257714,2.592812196848948,3.0076068300314556,3.267158073580954,3.5434785610731914,4.138694865014992,0.019841279188291712
a_subj.119,3.673001752319751,0.4387263475335233,2.867562892903786,3.3477775949195694,3.663052496140632,3.9687966006259523,4.59171531865742,0.019281165444132078
a_subj.120,2.568242520449501,0.3436502956515291,1.9207393405270186,2.328062997593679,2.5577563716460903,2.7993262617104993,3.2867968864597117,0.016494551138930065
a_subj.121,1.0301810493123256,0.09048902565907889,0.8704193543351292,0.9644986836876743,1.022197800852348,1.0922617206497542,1.2105529749202104,0.003035842456637729
a_subj.122,2.386548487607344,0.33054148881281714,1.7523314987842906,2.1472028246425836,2.3913317067481374,2.5981698103737196,3.0692120528195486,0.017765339173584478
a_subj.123,2.625778691489657,0.35035665567804136,1.9830473605484065,2.3955240547100107,2.609566623189984,2.849071975552055,3.383329927409402,0.01798655708582251
a_subj.125,0.9173166760637413,0.08693544457580549,0.7588901266592668,0.8564985663314462,0.9122583060256413,0.9707478414508481,1.1079846240314337,0.0025453980408907634
a_subj.126,2.8539848750869896,0.5484637209887869,1.513688436065301,2.592143258123815,2.9238196839832717,3.203308509192796,3.7951219565530145,0.04011298918203791
a_subj.128,2.2823563125438513,0.3259892534109201,1.6570242077213977,2.059589149652825,2.2778419233213256,2.486861982779424,2.949685671288995,0.015189331756665892
a_subj.129,2.3997370294677958,0.4913950493094249,1.4724474995334464,2.0207527438549664,2.4603080520440397,2.7612506351506454,3.2767011506034565,0.030331222491047184
a_subj.130,3.7437041381192695,0.494382502973107,2.754658143218033,3.410970249520339,3.7483963132687905,4.072228632560791,4.734308391251801,0.0286339813141951
a_subj.131,2.8303903637437986,0.33813565148046787,2.184881935180205,2.600548133653052,2.814788912131996,3.055061550278777,3.537935833572343,0.01486958035782392
a_subj.132,2.3249520098379124,0.34837831185922413,1.6798860286674313,2.0851984633792284,2.3107384503718986,2.556755283957743,3.0793127398495406,0.01995288360973468
a_subj.133,2.410264321972437,0.348765079790557,1.7938950090129115,2.163936626827277,2.3978841274051903,2.651783542325475,3.1237573369478113,0.017137691726864253
a_subj.134,2.612037522847287,0.34733789869039045,1.908920975815966,2.3770862615576043,2.602329048509229,2.8462898774100696,3.292240495420109,0.015723065744368905
a_subj.135,2.1563718022836773,0.3201556362506113,1.6002379263107567,1.9202539391031122,2.1397308344474,2.369203406061236,2.846935297117996,0.016812124644619522
a_subj.136,1.8618140749752858,0.3022364497392356,1.2461928626265406,1.659811016278962,1.8652516295070158,2.0615155261357248,2.468627364705189,0.016306944452015297
a_subj.137,0.8690325662767282,0.08478471360791677,0.7224175695301062,0.8095993430484435,0.8633420942868465,0.9263302448164138,1.0481030173170818,0.0025041458830035368
a_subj.138,1.9883014251905662,0.2817870834703947,1.46629532968326,1.8002701655733873,1.9627732105117723,2.1715458340601437,2.5844640068248803,0.014954306416245062
a_subj.139,2.3661023682370996,0.3233065258815523,1.7298393990015026,2.1494760644183297,2.3559022254147766,2.5802065602991,3.004901565189498,0.015858266081390626
a_subj.142,2.6332461429424083,0.34058746777662974,1.9680010877407066,2.400987155827157,2.6363714203033366,2.852323970602885,3.2956740687392907,0.017248464949422344
a_subj.143,3.5219315722882767,0.4495660814112518,2.687361640313262,3.235174295562155,3.508274886434965,3.797795239131931,4.4772838440440905,0.02603518402359229
a_subj.144,2.9478995793333054,0.3685080147969787,2.237941997775534,2.6987512787115624,2.9382019103332238,3.1940010216685666,3.690136947175567,0.017546497128175697
a_subj.145,2.6237673472693923,0.41894037738949125,1.8137087788264292,2.3461808193637643,2.6174579066860453,2.9044504363211394,3.4817635292341738,0.025411841873169756
a_subj.146,1.131599608054677,0.1278469325063237,0.9239361571464416,1.0433001281150558,1.1201999710788686,1.2061759556633933,1.4084125926161628,0.004992153546117593
a_subj.147,2.2339746766280264,0.25093205925945433,1.7924734843756223,2.0580481372514705,2.2255686011286446,2.3958878625930833,2.76097254327739,0.009039504208375565
a_subj.148,2.245866546827906,0.31969195127646505,1.6376137092671537,2.022274705618636,2.2449503966077105,2.451970185488273,2.8873792506232863,0.012633337757005186
a_subj.149,3.5492076136919364,0.4398322711984274,2.726230106748399,3.24487019682246,3.5390580917165533,3.8382385542846595,4.5127054966115745,0.0250015240888418
a_subj.150,2.327693903953023,0.296473474952837,1.8008342509078625,2.128369866213708,2.3082162065869842,2.5124071487512354,2.9765838657225583,0.011223932122886516
a_subj.151,2.169493764981949,0.3045507913891634,1.6310277964702302,1.9510747735086182,2.166408083391805,2.367885943505025,2.806437459940314,0.014874283344854347
a_subj.152,1.8867327408649115,0.2939668884336059,1.3667250656963605,1.674133627290893,1.8656691021622636,2.082590757104078,2.504558327244522,0.013487413797328745
a_subj.153,3.1369271466361384,0.386417100712399,2.429748611287994,2.857202221420058,3.134343730833059,3.380137906993093,3.9291436885243636,0.018834677554311532
a_subj.154,2.678688732769738,0.33306495651170037,2.015160331236155,2.4558308445551047,2.675930229682062,2.904359557496454,3.3681269809079524,0.015389934192419588
a_subj.155,2.3838455155840426,0.3217019230949934,1.762402055653213,2.1681227967315793,2.3649676659444676,2.595791495123175,3.0268453723415085,0.0141316063086214
a_subj.156,2.5961705386745577,0.3927197080466388,1.892130174545045,2.315932818719231,2.579518823907845,2.848909852065581,3.4210117055040454,0.02357931287180811
a_subj.157,3.5961378506031423,0.44920455916380087,2.800014868936814,3.2712288673270025,3.571876842518773,3.8860636342718218,4.564882071710708,0.02329003699876043
a_subj.158,3.661424158577315,0.4024580176287831,2.9082874173869797,3.397835173807558,3.6327917334498236,3.9092258381116567,4.462609346220531,0.018967038440506047
a_subj.159,2.9823306624566515,0.3941971710823015,2.269745985954878,2.719196356617792,2.96621866038486,3.2305616463959734,3.8274172871889536,0.01967231419672003
a_subj.160,2.573771733118379,0.40656988276663475,1.8198070580362873,2.288643511792962,2.551969723154576,2.8495623785479443,3.4227876780825905,0.024161616043978797
a_subj.161,2.526955558508539,0.3727658561811745,1.8358350318491339,2.268826652353604,2.512454329589381,2.774603405873706,3.3295921765665493,0.02126183132565972
a_subj.162,2.5215196556213058,0.34493525037367134,1.891765191934082,2.2798241566565944,2.5005291835165626,2.7551924777444263,3.233817893756467,0.01450874140683929
a_subj.164,3.1346674472090466,0.4428048868977568,2.291556421232582,2.8406719883680815,3.126341247293989,3.4084681455019794,4.066536140429988,0.027915925490545897
a_subj.165,2.434031258882223,0.3237160523526301,1.8723371901323465,2.1977164199491694,2.4177057250849714,2.6526077898327425,3.0855736579062834,0.014720576402268764
a_subj.166,3.705517681633429,0.4578084304485577,2.7805811370815223,3.3970725854090063,3.7221519032041193,4.005232394932059,4.602752759037791,0.026297578872032386
a_subj.167,3.783335605748181,0.436890316820604,3.0090762367652215,3.4880002059838833,3.775146374691842,4.063204088772501,4.707973435712686,0.024858325624294735
a_subj.168,2.410202321637375,0.34193184228704865,1.7898687079967686,2.173976150686676,2.3941664530035434,2.6311002914985697,3.1268476304204698,0.017946804117537553
a_subj.169,2.3253753009100273,0.37029194192586573,1.5969201580119623,2.065237262039474,2.322490281419146,2.5660107230200913,3.0832238438467208,0.01873879005261836
a_subj.170,1.5593660756983718,0.5288486291174053,1.0542086967889648,1.2316302620688993,1.3414796239898967,1.5757420450153934,2.940139337947768,0.04602129924596589
a_subj.171,2.3413430700602764,0.39826747898938925,1.6529173184914305,2.0616073359777025,2.3112187307160794,2.6017441229288494,3.212804281518017,0.025882615896190037
a_subj.172,3.1978276646672255,0.30775839757788476,2.605592240090542,2.9875446430491372,3.1841136538496637,3.4137463692695182,3.8318561815098633,0.01132976845839986
a_subj.173,2.05691944522151,0.3821608629129488,1.3114228256113791,1.8016793924225922,2.0419581475945914,2.3059764812858248,2.8652175795532204,0.024436124378127005
a_subj.174,2.037996189831021,0.31847708161063976,1.4415772036122811,1.8127696385352152,2.027137020144706,2.24948397012273,2.688194553453581,0.016260242294086777
a_subj.175,2.309082128447576,0.30438568586053366,1.750720748266803,2.0929471739661616,2.2984867109388905,2.5142889109838356,2.923855937811074,0.013833369858591144
a_subj.177,3.0400473490776125,0.37467671082650444,2.333869647426515,2.776254780083037,3.029162845337224,3.2833379880020432,3.8376521356024966,0.017000065935278717
a_subj.178,0.9261342720516416,0.10877505265371805,0.7562082099295552,0.8502568523826726,0.9111660428292259,0.991020870771709,1.1651208671777222,0.0038273449410154655
a_subj.179,2.277790365656991,0.3078050788342256,1.6937338557707668,2.0707418424143933,2.2690413379906773,2.474707184464428,2.9229826555020484,0.01416655072384545
a_subj.180,3.4162674345483888,0.4568910323274888,2.568704664887387,3.10796583380807,3.4041129720512755,3.713498142268754,4.353190999967122,0.025756122741748322
a_subj.181,2.4361417012158375,0.38604390799785177,1.7026989096825829,2.1593686268388645,2.445163519728684,2.7161977634596512,3.157307314487357,0.018336383220277464
a_subj.182,2.137872344562621,0.279680489141438,1.617981588428778,1.9357520301968392,2.138440533502731,2.3261292834508733,2.7204932105828874,0.013129996531060497
a_subj.183,2.0590648838708487,0.311146757329058,1.4732082427111823,1.8557269738268372,2.046075346828446,2.260030374270031,2.7218409761043976,0.01762728808641119
a_subj.184,2.7104431771410473,0.37929022561344455,1.979652673872184,2.453924496940017,2.7052829233950777,2.971985898122179,3.442339572403166,0.02322843895987676
a_subj.185,1.8743707520799953,0.29749629757027707,1.3357420915104736,1.670242527896769,1.8653394451429604,2.063415762830676,2.4863284236016123,0.01603750237729553
a_subj.186,2.2923760065178826,0.33257635497070165,1.6715498812179441,2.0703062059780235,2.2972517136716757,2.5096974543874557,2.937412519114101,0.017481639657723577
a_subj.187,2.4542579999105048,0.4410298496837541,1.4198763810354702,2.2203991675388104,2.496650683458303,2.745269965298527,3.2186846059537384,0.028277027064515143
a_subj.188,3.937918603104698,0.4584606279644625,3.03817607992525,3.6218929774985584,3.9303767396629503,4.234638167560903,4.892635373867572,0.023518787445554013
a_subj.190,2.247917883413628,0.27983770400158675,1.7598820506796837,2.0390057430702884,2.228794067784806,2.4372805890297857,2.8458574377365045,0.012334878536330902
a_subj.192,1.8124183066412567,0.6919249670232153,1.0287539457653327,1.2280086211019017,1.4516092560654306,2.5077831649333415,3.09382759939843,0.06310791240891588
a_subj.193,1.47017936837475,0.3157010129470466,1.0802667281355292,1.2693285092182853,1.389841306830315,1.5729223062159927,2.4186739171564318,0.020860800645025844
a_subj.194,2.765664304909226,0.3391134854299057,2.1329261288243946,2.527667843713402,2.753670471409638,2.9870013041409305,3.506194741957048,0.015794958465743844
a_subj.195,2.1917631079453894,0.5571301143290344,1.0154959516227362,1.9427195813790024,2.308957397006059,2.565479664821556,3.0560131269490034,0.04302212785601649
a_subj.196,0.8604841458280752,0.07534946865399364,0.7339329257124496,0.8055610911757022,0.855338773225987,0.9083225397859249,1.0240944196976067,0.0025563273867540487
a_subj.197,2.237059101740173,0.30005221656178666,1.6861266331453626,2.027500428614397,2.2292817677701717,2.4274150902801113,2.8572675775156817,0.014114366418892766
a_subj.198,3.416133542019245,0.4367101800822267,2.584820715778555,3.121708365050922,3.4121939932881213,3.713071802471379,4.266613999495092,0.024078177040961896
a_subj.199,2.143540087410182,0.3570507791751934,1.4173443800414192,1.9057209034195006,2.1607948915666015,2.391710226612684,2.8283026441731147,0.02009725347341341
a_subj.200,1.0470767903010503,0.09426723240017379,0.8732240563126987,0.9805921809302071,1.0443217592900018,1.1061648973819804,1.2427808713276605,0.0027304771470693244
a_subj.201,2.416753353922755,0.2811834223840892,1.8919898113947913,2.226894842343058,2.413068180328127,2.597694821382543,2.9991432925566346,0.010090420269790555
a_subj.202,2.29320601339711,0.31696986008813743,1.709281896886711,2.073066815145281,2.2754696950390736,2.512866412168945,2.936939593925617,0.01279427161017475
a_subj.203,3.1823768523771507,0.4286137188263173,2.3384036427814903,2.902022049308038,3.171746747780867,3.4591471624696783,4.041650585898034,0.02464698669974042
a_subj.205,2.458465315991902,0.322608109681173,1.8543156569469956,2.2278170654597282,2.45503836514283,2.6857260781587673,3.096541522018974,0.01662157352738234
a_subj.206,2.3763077769363377,0.3142029113573085,1.7654423397808405,2.165640412841167,2.36916846012309,2.5891800354101067,3.024229705476065,0.014568865892466776
a_subj.207,2.51487910998952,0.35232526001845976,1.856751632670353,2.256830288857091,2.5121754870523776,2.7538549280417355,3.2314954078671336,0.017093720323020773
a_subj.208,2.5000948160198107,0.3584488031793581,1.8551656572829218,2.248423811422233,2.479693650074511,2.7443271855510862,3.238484457295022,0.01918321638632859
a_subj.210,2.9355093820302924,0.38434156908307954,2.2429645661815227,2.6647724766752123,2.903789516676282,3.1733283715723584,3.7436779353092247,0.019814626821775115
a_subj.212,4.77449523326036,0.5667050741674631,3.7624448899606873,4.366933994938651,4.734595150924703,5.146365613671796,5.917574860979647,0.03611899700208282
a_subj.213,2.0765671366087655,0.3174409272435241,1.5215326547591195,1.84482696158893,2.0659676026751157,2.2849868887238096,2.7429645439883297,0.017270362846938232
