subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
88,0.098,0.507,0.517,0.02,1.488,38.28652148922398,1843.0671353714195,0.101,0.507,0.52,0.023,1.592,53.92221260495451,1835.190183171331
