subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
271,0.201,0.283,0.537,0.016,1.541,131.98485896922634,1928.2095783434115,0.189,0.305,0.566,0.013,1.582,142.37947615470506,1929.7222092045688
