subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
114,0.179,0.16,0.23,0.003,1.205,94.27202833217117,1890.4869108751952,0.171,0.174,0.241,0.003,1.245,106.84226660173486,1894.2837116900841
