subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
178,0.068,0.346,0.249,0.053,1.441,120.79122779892853,2033.2635995181354,0.068,0.344,0.243,0.024,1.543,133.94895767572044,2038.2258522202712
