subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
602,0.121,0.352,0.595,0.008,1.271,23.044417621099367,1810.5359876127743,0.121,0.352,0.593,0.008,1.299,33.17560775420564,1816.6172359430916
