subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
66,0.061,0.242,0.072,0.004,1.867,127.65557251747946,2394.250364780114,0.062,0.241,0.064,0.003,1.956,140.15549794044935,2373.0356337906114
