subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
303,0.078,0.904,0.55,0.017,0.898,98.2125475562226,1891.7463157297175,0.075,0.901,0.583,0.011,1.065,66.86928241797666,1847.934991240403
