subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
504,0.171,0.321,0.733,0.006,0.833,106.21012221896873,1948.8563255533047,0.173,0.322,0.739,0.006,0.86,120.3534951053483,1946.1056985965265
