subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
339,0.074,0.55,0.448,0.06,1.312,76.92044154104777,1888.61322589528,0.074,0.548,0.436,0.042,1.44,101.16334286977803,1881.287992083058
