0.365234984361725 1
0.46701705849683 1
0.511012175252113 1
0.432900315284798 1
0.577767724292546 1
0.389551469430963 1
0.574433775334335 1
0.449192137229687 1
0.410301949958488 1
0.420470737982811 1
0.429419909457597 1
0.382818535944538 1
0.345823081626491 1
0.503609667382284 1
0.432530212879745 1
0.429118686954356 1
0.341940067918118 1
0.387404500038073 1
0.461281307880218 1
0.460925824958809 1
0.441368151533892 1
0.437357902662618 1
0.367159970267246 1
0.442167095979978 1
0.374553434034275 1
0.468381070393817 1
0.470362038410733 1
0.473094697783799 1
0.35338034455539 1
0.368968232161936 1
