subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
133,0.072,0.331,0.585,0.017,1.718,97.93955922945095,1968.9863852381554,0.072,0.331,0.608,0.017,1.834,106.00314262747254,1947.9267408167054
