subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
439,0.089,0.291,0.418,0.005,1.578,96.53098623189744,1997.696982527111,0.089,0.296,0.414,0.006,1.667,120.23861808672804,1996.8285931014748
