subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
478,0.086,0.315,0.444,0.024,1.7,89.86137696877424,1937.108464869038,0.081,0.316,0.433,0.022,1.836,104.48583573840837,1928.8256933035966
