subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
184,0.067,0.378,0.681,0.009,1.23,21.437111988056373,1880.975630176607,0.066,0.378,0.71,0.009,1.264,26.255080568647656,1872.9397892506272
