subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
353,0.055,0.345,0.431,0.009,1.106,119.61197560713273,2019.7984003157644,0.052,0.349,0.447,0.011,1.177,147.15472710616322,2026.152086795407
