subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
486,0.297,0.138,0.491,0.011,1.276,44.352991337071835,1851.5927322417501,0.294,0.147,0.491,0.013,1.33,67.49233751500421,1851.8140309816793
