subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
426,0.051,0.388,0.338,0.143,1.623,227.39447487713838,2120.7564006841358,0.048,0.393,0.326,0.201,1.722,270.05507149034594,2161.7051598025746
