subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
421,0.092,0.301,0.501,0.028,1.803,61.90746146184872,1866.8284728387866,0.091,0.303,0.508,0.029,1.929,74.05424281976649,1856.382856293057
