,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a_subj.97,1.088708608072065,0.09674675186061718,0.9105412099646443,1.0218056681836625,1.0838036383434506,1.150193793240056,1.2896010725936193,0.001390561352959252
a_subj.98,2.3114719103328154,0.4875275786154001,1.4687539370357818,1.959599196513991,2.286797041733274,2.6195035695512217,3.345479018611096,0.012190709838881979
a_subj.100,2.9181795125824683,0.4985571700849682,2.0054680171373884,2.5668301556145128,2.897933383784272,3.2386437000172155,3.9796057154354316,0.011083983074785735
a_subj.101,3.2955610416074568,0.5142002730420985,2.328927302445111,2.9390140198281167,3.280861402157127,3.6306295921756315,4.3455238876247115,0.01151184848341905
a_subj.102,2.6556734657562426,0.4316568349412005,1.8824998710517014,2.3427447067705103,2.631952889565281,2.939014934298779,3.5536029448961584,0.009081449361150972
a_subj.103,2.408237690874944,0.4494053757867639,1.6022040084478664,2.0878251084459682,2.373500573385474,2.6937095516379066,3.3762655922066185,0.010220559077697613
a_subj.104,2.0825553480214376,0.43465498798023794,1.27325669741218,1.7877756493979915,2.0669397792008435,2.365230070467119,2.998083366214855,0.011802318596220636
a_subj.105,2.237774803423164,0.4497923411178233,1.4002682483996847,1.9239345770138678,2.228326104459955,2.5263658797580972,3.1582049027801697,0.010486331763928481
a_subj.106,1.5658847280454435,0.45884857545705077,0.9434121421773338,1.1898680987233665,1.4558299417361396,1.89972079297496,2.5637008594566857,0.01639783465857417
a_subj.108,3.0138353960114697,0.49776887395279856,2.130689421412601,2.6593316570357235,2.985332276393028,3.333744541950549,4.065092170868671,0.012117756551158298
a_subj.109,3.050590188001169,0.645668083804419,1.899688681162175,2.597541716259024,3.009603766069541,3.4663570914547797,4.412465759617685,0.021098410280423134
a_subj.110,2.3214562844637228,0.3854716296765821,1.64890472616032,2.049030392250469,2.2879874953886046,2.569929172451693,3.138810725608703,0.008824036616056682
a_subj.111,2.708566556526838,0.5342298284042001,1.7431798436971673,2.3283741270946026,2.681064160042019,3.0437290222532445,3.8509764550576397,0.016191456487769727
a_subj.112,1.8398076039041182,0.35954084016447807,1.3316664294966367,1.566812207580528,1.7745738605917498,2.0476996747903864,2.698109821631853,0.0072282551851632
a_subj.113,2.5905038860010663,0.3889273635575195,1.8929185884302797,2.320510292022511,2.5665596574581246,2.848333367091633,3.4078617388913415,0.007797793497206672
a_subj.115,1.911935334437444,0.2670768415889673,1.4647889271872327,1.7199494205122892,1.8900876827913506,2.07900626289929,2.502658903286587,0.004051089366809665
a_subj.117,1.5030419048677361,0.40266986866317267,1.0887859053092872,1.2532558910547391,1.376939156304813,1.5719334560224725,2.677264560023916,0.013606736149706164
a_subj.118,3.0825881074244528,0.49710940922705343,2.1499335894707263,2.7331714527245814,3.064336235884739,3.4076969755834483,4.096751608202776,0.012613846565231564
a_subj.119,3.496894184976285,0.5528537057508103,2.5051787786791566,3.1071335485484504,3.4705897663638057,3.850080413100507,4.675978149808331,0.01244288329527062
a_subj.120,2.63916383835305,0.4514426680578228,1.8202497287624149,2.3266541660832223,2.619572237002034,2.922511918209528,3.6129046694855678,0.010661826754229454
a_subj.121,0.9481260409536968,0.07817384759573577,0.8088887255003517,0.8920593675338695,0.9424633557336002,0.9987235744847276,1.1163674604092317,0.001065296720846027
a_subj.122,2.3661016999839126,0.4809513121408959,1.4614185088805045,2.033498045086858,2.3570061987222046,2.686642739326132,3.3667423905676723,0.01153165933818731
a_subj.123,2.6863249839497607,0.44288906630392616,1.8953259949212002,2.3810406272315383,2.6550161374686803,2.9754821201580066,3.6264716604730522,0.010441815763784319
a_subj.125,0.8821008456598148,0.07760787226733071,0.7455890809250842,0.828443778754146,0.8764317377465127,0.931005947120247,1.0494911932849225,0.0010399271803038974
a_subj.126,1.2724741708755114,0.13810464711186346,1.0538247146539477,1.179461340735969,1.256923965721204,1.3473889940611141,1.570232841816006,0.001669852053970301
a_subj.128,2.1885262986892906,0.39448491055866325,1.514285312295632,1.8987027328872785,2.1656293904289985,2.442512915300701,3.019361787869241,0.008526650081518702
a_subj.129,1.9265511429812416,0.4986308425747694,1.3540466797057988,1.5706792929407252,1.7627969814789342,2.13679252309334,3.192433056086416,0.016670505072138252
a_subj.130,3.3674796434171395,0.6322690139709487,2.201248985671545,2.925579192011988,3.3482370062203293,3.7756393378636415,4.673413507452454,0.018612177476245557
a_subj.131,2.932334235991144,0.4592209477844121,2.0969137843104106,2.6161916510598053,2.900618055156231,3.2239872042440316,3.9267524451967404,0.008808257224728418
a_subj.132,2.4869313199016023,0.5688558841044553,1.2257104301962674,2.155556321648586,2.5139131832016814,2.8576128598464288,3.569441299667995,0.016176593379017924
a_subj.133,2.496917175800473,0.46267888044909655,1.668059736570426,2.1757139932124008,2.4682865608686253,2.7818880403411215,3.5158394236034183,0.010762626261470959
a_subj.134,2.6284180432791815,0.4814321646455838,1.7161182660107794,2.3045226359148945,2.606357041799696,2.9471480052225476,3.602719972854744,0.010472742241745343
a_subj.135,1.1091049732623925,0.17743340761234744,0.8658653332399482,0.9931935072577238,1.0813990086533651,1.1939226135107222,1.4677948411151531,0.0035540665226546967
a_subj.136,1.8492395105802366,0.48092072955508214,1.1100457096105505,1.4536060008058178,1.8257891410114757,2.1854373405585603,2.8395760543366015,0.015666098696312226
a_subj.137,0.9055263635076979,0.07554032415596741,0.7686172391403598,0.8537274172215157,0.9003257150066196,0.9533628073050442,1.0674462518432337,0.001017122707501463
a_subj.138,2.098855179918988,0.3661804056848264,1.4807952444812356,1.8346918105138983,2.0722232139700423,2.3267472924552624,2.90509566662133,0.008034555889569394
a_subj.139,1.2845095545539014,0.18195597595210247,1.0354824411682446,1.169311751422574,1.259702686366822,1.362527205526878,1.6818480043652917,0.0033387479092196254
a_subj.142,2.558746573851859,0.4331892536393636,1.7846397786460562,2.253591830771852,2.537518804911298,2.843257547361108,3.464637237029223,0.009474554646003854
a_subj.143,1.9989942709496158,0.8356213738854686,1.0572841364270777,1.274392620219264,1.6089083599864558,2.739960322329938,3.6890052999837573,0.044129229383954874
a_subj.144,2.855170790846519,0.45094094468874674,1.9832621540303625,2.5464240540254846,2.840747474361022,3.153909482417249,3.784034118433662,0.007721056435145278
a_subj.145,2.4552853447817538,0.523303690053989,1.535066437093264,2.0826114784366423,2.4261876385479013,2.7984153270312238,3.565372878971757,0.017916106830552142
a_subj.146,0.9537858725080585,0.09080317234665505,0.7992043825959358,0.8907448643932872,0.9462867395527572,1.0075390438304126,1.1516115152739261,0.0014225998382303023
a_subj.147,2.2656000974586905,0.3029044957510655,1.7376866044607628,2.0475604231497626,2.2467620920012936,2.455589025687228,2.9189804007356015,0.005370797343967693
a_subj.148,2.4858164406781595,0.44345392678693113,1.6015014319381935,2.1922888635829008,2.4864487661493437,2.7767575428620868,3.395235395140241,0.010728784772708869
a_subj.149,3.085355257507478,0.5417349605822162,2.074434159013219,2.7193506468175066,3.0624349117132037,3.430558895940787,4.2093851794339345,0.015476069110423383
a_subj.150,2.122022386062693,0.3620539084141401,1.5122311855999637,1.851326065125901,2.0895474545742876,2.3545903097822416,2.897930708993308,0.005894797013112876
a_subj.151,2.305335238626028,0.4008891250247791,1.5830246301661233,2.0244664771964875,2.286663936907355,2.561589397959714,3.1438644943876777,0.008971978908987233
a_subj.152,1.9549534652764435,0.36073320652133256,1.3518601806625095,1.6904757224212759,1.9190817856449847,2.1872504665191363,2.7396119209439487,0.008059373717379668
a_subj.153,2.7024339200030534,0.48143808572367663,1.8075575789051015,2.3715057821340206,2.687946428107268,3.0159928560541887,3.6882025222347408,0.010610309973052862
a_subj.154,2.8945720156806862,0.467637073620975,2.0436236627131485,2.569277290871589,2.870285991092763,3.1978040219447545,3.8631378915548087,0.012002407508181111
a_subj.155,2.0670157565533827,0.3967792032967244,1.41449019402259,1.7641893912079505,2.033193886881237,2.3286990038555575,2.9268095918193318,0.008607894394476984
a_subj.156,1.0320016842644535,0.14647954179612455,0.8485880044357444,0.9560340278324455,1.0158751391106424,1.0872184088119439,1.264068653800721,0.00626568632161275
a_subj.157,3.458026015950457,0.5101965479024045,2.52328144482761,3.0958373463854314,3.4412376636707704,3.7847659091921226,4.512886688149949,0.011024295327856915
a_subj.158,3.1905589686525992,0.49958806528588257,2.2480694713489413,2.844871018225949,3.176864403274547,3.5150381560832944,4.231269366665253,0.011036458327379524
a_subj.159,3.1624432477201867,0.47777020984675767,2.2963235164726736,2.835684635060036,3.138025938260337,3.465132671608465,4.159608781238163,0.011251051291499864
a_subj.160,2.651192960043967,0.49539048936079105,1.7564940822135218,2.3006670301411543,2.6198856186587047,2.970280275953735,3.7020791530979835,0.011574214655576563
a_subj.161,2.0796859917647725,0.4405825254098787,1.3269284239103423,1.7539987808275026,2.048698375238459,2.377946167299543,3.012278729687956,0.012247392515196137
a_subj.162,2.5346563269639817,0.4422166981003906,1.7086806110305062,2.225784128092298,2.5189032531347046,2.826248817053778,3.4407202667874865,0.007955417874421855
a_subj.164,3.192667075263696,0.523880763172485,2.2486067513383734,2.835371190342701,3.1615154957699416,3.5161022331275835,4.285957058895983,0.013552492393659295
a_subj.165,2.435038436752523,0.4283244103419317,1.6773869429794492,2.127326799184002,2.4096779394750136,2.7058376542864067,3.3395154925784003,0.009239396179380502
a_subj.166,3.0624397399787884,0.6054860603425732,1.95533545485625,2.6290681174220865,3.0455011695717857,3.4667030718874243,4.299270161552392,0.018939410723239087
a_subj.167,3.555467191356757,0.585881658012731,2.4787590796715424,3.1522861551184813,3.5251098848082885,3.941278954824326,4.77041237634749,0.013257251191438913
a_subj.168,2.0114889837792487,0.38597362385404965,1.3510946573544014,1.7266007492829274,1.9785428105144018,2.2606768043697656,2.8295003328462958,0.009216429124894909
a_subj.169,1.9491668570256588,0.5867566434486905,1.0983330403541616,1.4331529248904509,1.9082296523929454,2.396065899158401,3.1395153681001147,0.01943650034486248
a_subj.170,1.1924329174181716,0.1912082279311527,0.9763719405880118,1.0940309604980119,1.1667715038100566,1.2501576869115567,1.4968178788624593,0.0066502394089711205
