subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
148,0.097,0.357,0.41,0.048,1.435,8.61304840935077,1790.9573901709052,0.099,0.356,0.414,0.048,1.551,12.160300571333687,1792.131226026309
