subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
529,0.051,0.356,0.362,0.019,1.266,152.5818233489844,2054.5061626024317,0.051,0.36,0.367,0.019,1.361,173.42928727030173,2061.6650571794826
