subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
337,0.066,0.348,0.836,0.016,1.901,30.32253822814956,1910.8729956534773,0.066,0.348,0.836,0.017,1.993,34.186813777419175,1901.8238318507647
