subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
149,0.065,0.443,0.586,0.004,0.966,67.19681799972281,1922.1365298619762,0.067,0.438,0.609,0.004,0.968,88.38557410459751,1916.06129343131
