subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
454,0.069,0.355,0.487,0.013,1.358,117.72663003899142,1959.4133369446106,0.073,0.353,0.582,0.012,1.401,124.57932650169838,1952.2381701905183
