subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
258,0.066,0.364,0.444,0.013,1.433,111.8547301976858,2055.353023288207,0.068,0.364,0.497,0.012,1.502,119.64548084383996,1989.1855962579866
