subject,start_a,start_t0,start_p,start_rd,start_sda,start_g2,start_bbic,a,t0,p,rd,sda,g2,bbic
95,0.084,0.363,0.278,0.1,1.51,91.92923869155359,1934.2507763450294,0.085,0.36,0.292,0.019,1.589,91.30832100740353,1919.3944109852532
