0.618749502344008 0
1.35400425627704 0
0.998686924862281 1
1.75714683291986 1
0.991552208479009 1
1.64462792586886 1
0.884785832672359 1
1.28741586234119 1
2.47191712245025 0
0.988936163113543 1
2.79436691715013 1
0.703558028159755 0
0.8914564942073 0
0.850784324446952 1
1.70168805568453 1
1.36638358019281 1
1.11422262618872 0
0.937051886550092 1
0.698411245482957 0
0.909590954442127 1
1.57017571085828 1
1.00583623496544 0
0.877805567151613 0
1.93338063921982 0
0.782980617885877 1
0.777620752952988 0
1.43418101575403 0
0.96203027015193 1
0.643515335857693 0
0.605959082549752 0
0.90697155252575 0
0.701983033238486 0
1.64662237838625 1
0.974443847137241 1
0.912437797673564 1
0.748000899981364 0
1.24256222693675 1
0.931326575043159 1
0.653028120217162 1
1.04913967834975 1
0.802184493228754 1
0.744640967776996 0
1.21184613074013 0
1.20148657137141 1
0.776615902516239 1
0.792593780622263 1
0.704316292328678 0
0.854001926656106 0
2.7991814242701 1
1.4500601057413 1
